Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
5,68256,1,0,8,1,1,1000,27539,1,29478,6,3,16.339292698679238,0,2,2,1,1019,-430
1,79777,1,5,10,2,0,800,140845,2,23503,1,0,19.410008206606378,0,1,0,1,840,-404
0,53688,0,5,1,2,0,2500,86581,1,19056,7,3,14.321888029637194,1,1,0,1,805,-172
2,57984,2,0,2,0,1,2000,5605,1,19694,9,0,18.722930039710214,1,2,1,1,744,22
2,61524,2,5,8,2,1,800,40943,1,19798,5,0,17.49513939412308,0,2,1,1,1003,-532
0,51678,0,1,5,1,1,1000,11662,2,9109,7,3,12.874113371247336,0,0,0,0,798,-515
4,66867,1,0,2,1,0,2000,93817,2,21401,9,3,14.551367998510967,2,2,1,1,1012,-365
5,57160,1,0,7,2,1,1500,60681,2,29223,8,2,18.361271973421218,0,1,0,1,825,-126
2,62053,0,5,9,1,0,2500,91529,0,24711,4,3,19.910610388733247,0,0,2,1,734,-41
4,41816,2,0,9,1,0,2000,107665,1,25041,4,2,15.306173392983885,0,0,1,0,779,-135
4,38932,2,2,2,2,1,1500,12888,0,11012,9,1,16.827623635471305,2,0,2,1,766,56
5,32104,0,1,5,2,1,1500,54508,1,14443,7,0,11.064248903565373,0,1,0,0,958,-156
2,41125,2,4,9,0,0,1000,144795,1,21792,4,0,13.04084626653454,1,2,2,1,883,-294
0,72888,1,1,3,2,1,1000,143431,0,12707,6,3,14.897666901539736,0,0,2,1,789,-628
2,74528,0,2,10,2,1,1500,65752,1,21236,1,1,13.258747440498963,1,0,2,1,866,-156
4,69343,2,1,6,1,0,800,128563,2,16716,10,2,10.817874898474113,0,2,1,1,920,-392
2,62277,1,5,5,0,1,1000,73853,2,24235,2,0,16.717850020837922,1,1,2,1,709,-595
1,47078,0,1,5,0,1,1000,111786,0,14550,4,0,10.65117354034751,1,2,2,1,802,-336
3,39676,1,4,8,2,0,2000,136602,1,25358,5,1,14.213197595777824,1,2,2,1,825,-475
0,53720,2,0,9,2,1,1500,62066,2,16368,3,1,14.991758430259251,1,2,0,1,986,-132
3,32396,1,2,5,0,1,2500,110778,0,9440,10,3,19.108556670130938,2,2,2,1,912,-81
0,54390,2,0,7,0,1,1500,11260,1,10554,6,3,12.734827591437034,0,2,0,1,1011,-37
4,67311,1,4,3,2,0,800,110081,0,6435,7,0,12.858061790540756,1,2,2,1,949,5
5,76915,0,2,6,2,0,2000,67983,0,17549,2,2,18.30217933922212,2,2,2,1,971,-8
2,56044,0,4,5,1,1,1500,25349,1,27961,7,3,17.262453410405826,1,2,1,1,722,-178
1,64421,1,0,9,1,1,1500,66744,2,8395,4,3,17.973766094593376,2,0,2,1,953,-15
5,54664,0,2,3,1,0,800,72088,2,8028,4,2,16.304665247787497,0,2,0,1,834,-305
5,43508,1,5,1,2,0,2500,61682,0,16278,1,1,10.549150271590994,2,1,2,1,905,27
5,32228,2,3,5,0,0,800,12512,1,18607,3,2,17.033730754267527,2,2,0,1,723,-303
0,67439,0,3,6,2,0,800,55293,2,20038,6,3,16.837139150648742,2,2,0,1,865,31
4,41618,1,3,9,2,1,1500,72303,0,20274,1,2,12.087393082508914,1,2,1,1,988,-588
5,43150,1,1,9,0,1,1500,24873,0,14547,5,2,16.355038411863433,1,2,1,1,705,-459
4,34111,2,1,7,1,0,1500,140532,2,29850,7,2,18.608195658190205,1,1,0,0,838,-125
2,36641,1,4,3,2,1,2000,53146,2,23924,7,1,15.222675454906778,1,0,2,1,857,-183
1,48035,2,0,8,0,0,2000,42110,2,27790,3,3,12.03092071939696,0,1,1,0,957,-135
1,59659,0,0,8,0,0,1000,79000,0,8809,3,1,13.518205510091564,1,1,1,0,892,14
1,45762,1,5,5,2,1,1500,19911,0,5762,5,0,13.962454736774207,0,0,1,1,983,-354
2,78732,2,1,6,1,1,1000,115338,0,16015,1,0,19.093412775294382,0,1,0,0,922,-472
3,44021,2,0,6,0,0,2000,146419,0,16698,6,2,16.116548370578407,2,2,0,1,1001,-400
5,35315,1,5,10,0,1,1500,106695,1,17719,5,3,17.826610284419694,2,0,1,1,959,-278
1,74106,2,4,3,1,1,1000,66078,0,15476,6,1,15.614467892724,0,1,1,1,737,-506
3,69457,1,1,4,1,1,2000,144074,2,6815,9,0,15.496816303926105,2,2,0,1,963,-350
2,75508,0,0,1,2,0,1500,127775,0,25695,8,1,13.753955326200222,2,2,1,1,735,-479
3,38773,2,0,1,0,0,2000,61332,0,15695,10,0,15.724495642553316,1,0,2,1,821,-201
0,54541,2,4,5,2,1,1500,53293,1,29288,5,1,16.559258871012815,2,0,2,1,869,-43
3,79441,2,5,9,0,0,2000,30453,0,15031,8,2,14.561853054971449,0,2,0,1,855,-446
2,46868,1,5,6,2,1,1000,54268,0,29236,3,2,15.003050954871972,0,0,1,1,757,-283
4,44813,2,5,2,1,1,800,80173,1,9885,1,2,11.853077825990551,2,0,2,1,734,-260
1,41933,1,0,7,2,1,800,126056,2,5259,3,3,19.65066082905365,0,2,1,1,728,-336
0,33762,0,0,9,2,0,1500,128954,0,26774,4,1,11.644013135933733,2,0,1,0,964,-622
1,78399,2,0,9,2,1,2500,139873,2,9091,5,3,10.87974312834482,2,1,0,0,815,-607
4,52153,2,1,9,1,1,800,139222,0,13250,5,1,17.872674376991743,2,2,2,1,1033,-519
4,48236,2,2,4,2,0,800,102468,0,5116,6,1,19.605166690421285,0,1,2,1,985,-459
3,74796,1,2,8,1,1,1000,51239,0,25104,2,3,13.719372169482746,1,0,1,0,818,8
2,36644,2,1,5,2,0,2500,62226,0,8785,2,3,14.719741480605023,0,1,0,0,958,-115
5,55796,2,3,7,1,1,800,19180,1,21394,9,0,18.14237660568108,0,0,1,1,891,-34
5,52499,2,2,2,2,0,2500,41345,2,14134,9,2,15.648789308799024,0,1,2,1,746,-413
5,45394,0,1,2,2,1,1500,7689,2,10138,9,2,19.6234865953483,2,2,0,1,722,-590
4,48661,0,1,5,1,0,2000,123353,2,18732,7,1,13.51025403777878,1,2,0,1,742,-400
1,51721,2,1,1,0,1,1500,146657,2,28302,6,0,13.584258685361014,1,0,1,0,848,-635
4,67233,2,1,10,0,1,800,80843,1,18808,8,0,16.426654599393757,2,1,2,1,805,-45
0,49143,0,4,6,2,0,2000,15653,1,16996,10,1,16.481388653705753,1,2,0,1,826,-624
1,46932,0,1,3,0,0,2000,53293,2,21924,1,0,19.18563537907402,1,0,1,0,786,-93
1,41314,2,4,8,1,0,2500,137176,1,23677,1,0,15.860622517664398,0,2,0,1,774,-386
3,56373,2,3,9,2,1,800,14103,0,17666,10,3,19.47120614496356,1,0,0,1,781,-322
4,65461,0,3,6,2,1,1500,21934,2,10709,10,1,10.747619330610467,1,0,1,1,804,-563
2,77178,1,5,6,0,1,2000,138993,2,23681,8,2,11.25445733423738,2,0,0,1,905,15
4,49056,2,3,4,0,0,800,81900,0,17669,2,3,10.074334845820497,0,1,0,1,750,-152
0,43594,0,3,4,0,0,800,97223,2,23916,6,2,16.28026056781374,0,0,2,1,970,-537
2,46605,1,2,5,2,0,1500,143950,0,27815,2,2,16.172245210105615,2,0,0,0,935,-117
3,59723,2,3,8,2,1,2500,66594,1,24025,7,1,12.791761979987832,1,2,1,1,736,40
2,69702,1,4,4,2,0,2500,86429,1,28158,3,1,10.581935734303617,2,1,1,1,749,24
4,47998,1,0,2,2,1,2000,7746,2,24768,8,3,10.143369545371074,2,1,2,1,1018,-154
4,33481,0,3,3,2,1,800,65519,0,11434,7,3,17.937562678367662,0,1,1,1,798,-567
5,46418,1,4,6,2,1,1500,68362,2,7013,5,1,11.53313668216382,0,2,2,1,919,-29
5,51366,2,0,9,0,0,2000,109563,2,12513,1,0,19.106254771491272,1,1,1,0,930,-594
2,69353,2,4,6,1,1,800,111996,2,5396,3,2,19.166174626553484,0,2,1,1,830,-389
3,76095,2,5,9,1,1,800,45498,1,21496,9,0,15.398067401201365,1,0,1,1,792,-89
4,76160,2,4,3,1,0,2500,63510,0,23688,3,1,13.13526547026344,0,2,2,1,837,-584
2,46070,1,1,5,2,1,1500,33984,1,7509,1,3,10.007850707922335,2,1,0,0,919,49
3,43259,2,4,3,1,0,1500,88535,1,7016,8,1,11.058916183408773,1,2,2,1,863,-576
4,33374,0,4,7,1,0,800,149867,0,16003,10,2,18.813858625049257,0,1,0,1,731,-1
2,53202,0,3,1,0,1,1500,139031,0,24606,2,1,17.730872264946,0,2,0,1,976,-319
3,44160,1,0,1,2,1,2500,145567,0,24196,3,3,16.741862107210295,2,0,2,1,871,-495
1,66417,0,1,3,0,0,2000,138535,1,25946,7,2,15.723188213816544,1,2,2,1,992,-532
4,37009,1,1,9,2,1,1000,118577,0,12725,1,1,13.422278901124228,2,1,0,0,843,16
0,74750,2,5,1,2,1,800,65465,0,8035,6,0,19.56221403872007,1,2,0,1,765,-94
4,42558,2,2,4,1,0,800,118317,2,14815,8,0,16.633888115283927,2,0,2,1,914,-544
5,76970,0,3,5,2,1,2500,112493,2,9620,8,3,15.7140206966985,0,1,2,1,928,-399
5,77655,0,3,9,0,0,1500,9886,2,15022,4,2,16.394567637434765,0,1,2,1,742,-300
0,39406,0,4,8,1,0,2500,28469,1,6894,8,0,18.376161355828245,1,1,2,1,959,-2
2,30636,1,0,1,2,1,1000,65275,1,11428,8,2,13.16236742252325,1,0,1,1,715,-58
5,58690,0,1,7,1,0,1500,138084,1,19458,4,2,12.137744260779074,1,1,1,0,955,-633
4,45243,2,5,5,0,1,1000,22913,2,27237,1,2,15.159954511122333,1,2,1,1,937,-4
0,70506,0,2,2,1,1,1500,99244,1,6633,1,0,11.51968825318978,1,0,0,0,791,-222
4,75546,1,2,7,0,1,800,44328,1,17835,7,0,11.922085121769223,1,0,2,1,859,-95
4,68086,0,0,2,1,1,1000,5923,1,20956,10,1,18.29545575197018,0,2,0,1,883,-335
3,37799,1,5,9,1,1,1500,1794,1,5160,10,3,15.501005413405766,1,2,2,1,1016,-197
3,42926,1,1,9,1,0,2500,88993,2,9327,2,0,18.8562951451864,0,0,1,0,948,-17
0,71409,2,3,3,0,0,1000,87227,1,11615,5,2,12.78348063266931,1,2,2,1,704,-626
4,70611,2,0,10,0,0,800,64648,1,6170,3,3,10.66485530048674,2,0,0,0,999,-315
4,48577,1,3,4,0,0,1500,130211,1,14173,3,1,17.23276401711984,2,2,0,1,934,58
2,41564,0,2,6,0,0,2500,28009,2,9974,8,0,18.96502862711884,1,2,0,1,932,-267
1,38265,2,5,10,2,1,2000,74266,0,29880,10,3,18.66424633002312,2,1,0,1,896,-246
2,61760,2,2,1,1,1,800,81881,2,13545,6,3,15.920356369718249,2,1,2,1,834,-476
3,32985,1,0,3,2,1,800,143931,0,26939,2,0,10.840691919759234,2,1,0,0,848,-26
1,59385,2,5,5,1,0,1500,149444,0,12896,1,2,13.35399347175954,1,2,1,1,952,-276
1,36149,0,5,4,2,1,1000,102137,0,27337,6,1,11.015226493990957,1,0,1,1,806,-128
0,74846,2,0,10,0,0,1500,40269,2,10728,7,1,11.460126419373156,2,1,2,1,1027,-251
0,54418,2,1,2,0,0,2000,113062,2,21806,1,1,19.561409851429765,2,0,2,1,877,-597
2,69438,2,3,10,0,1,800,61602,2,16751,6,0,18.51209295961512,2,0,0,1,1012,-38
1,60072,1,5,10,1,0,2000,34228,1,29028,5,0,15.07414928896667,1,0,2,1,1007,-545
0,78309,0,1,7,0,0,2000,135963,0,7308,3,3,14.25602447005115,2,0,1,0,934,-38
2,48355,2,2,6,0,0,2500,39341,2,28470,3,1,10.06677217325018,0,2,1,1,802,-259
0,77505,2,0,2,0,0,2500,72110,0,21687,4,2,18.04338498626094,0,0,0,0,915,-187
4,66772,1,1,8,2,0,2000,138543,0,14529,6,1,13.27609570133848,0,1,0,0,838,-271
3,70196,1,0,9,1,1,800,6747,2,5609,9,0,19.31430977446578,1,2,2,1,753,-47
0,45340,0,4,9,1,0,2000,89729,2,21151,2,3,17.127647241044688,1,0,1,1,838,21
3,76671,1,3,5,2,1,1000,111900,0,7927,1,2,15.507491736157444,1,0,1,0,845,-456
3,34041,0,4,1,0,0,2000,119376,2,20431,8,0,15.382287728571098,1,1,0,1,1011,-170
1,64587,1,5,8,2,0,2500,101671,0,8987,4,2,14.840881016163026,0,2,0,1,939,-223
4,50318,2,4,3,2,1,1500,8665,1,16657,6,3,14.773828407700757,1,1,1,1,977,-178
0,50331,0,2,5,1,0,2500,96303,2,6545,10,2,19.945461306629284,1,0,0,1,845,-76
5,60930,0,2,6,0,1,2000,127746,1,9334,10,0,13.449988288315335,1,1,2,1,876,-86
3,72038,2,3,9,2,1,2000,79610,1,23993,3,3,18.08300256763161,0,2,0,1,976,-105
3,45375,1,0,9,2,0,800,21782,0,21440,5,2,19.586238372721223,0,2,1,1,862,-287
3,30286,2,2,9,0,0,2500,49061,1,10381,9,1,14.603089800293098,0,1,2,1,777,-42
5,51505,0,3,10,0,0,800,114142,0,12896,3,1,17.443059697731893,1,1,2,1,838,-348
0,35339,2,2,5,1,0,2000,31503,1,11540,8,2,19.38215585472504,2,1,0,1,735,33
4,36590,2,4,7,1,1,800,105946,0,18965,1,2,13.486814062112678,0,2,0,1,749,-145
1,62753,2,2,2,1,0,2500,122808,2,11366,10,0,10.834640147573271,0,0,1,1,906,-176
2,70702,2,2,8,1,1,1500,121919,2,21838,10,2,19.79195280931515,1,1,0,1,946,-203
1,51054,1,5,3,2,1,800,60541,2,25274,10,2,18.62716192701114,1,2,0,1,742,-476
4,57961,2,3,6,1,1,2500,145042,2,26457,2,1,13.305185809104144,1,1,0,1,803,-430
3,46877,2,1,6,0,0,2500,122453,2,6570,4,1,17.397924587475337,1,0,1,0,1030,-519
4,35146,1,2,3,2,0,2500,29638,0,8113,3,3,19.841168357563788,0,1,0,0,805,-609
2,64011,1,2,8,2,1,2000,85680,0,15044,2,1,19.733278443298648,0,2,0,1,705,-277
2,69592,1,5,6,0,0,800,98430,1,8011,9,3,17.44111249314182,0,0,2,1,715,-151
5,35007,0,2,9,2,1,2500,35473,2,24093,2,3,16.10463156454549,2,1,2,1,805,-426
3,33701,0,4,1,1,0,800,67438,1,27341,3,0,15.973399498839726,2,2,1,1,834,-488
3,58538,1,4,6,0,0,1500,104681,1,14632,10,1,19.9018487628424,2,1,0,1,831,-4
2,75879,1,3,8,2,0,2000,122532,0,14775,5,1,10.73114049068818,1,1,0,0,1002,-115
1,75894,1,4,9,2,0,800,95540,2,7446,7,3,17.565196763374015,2,1,1,1,889,-499
0,39678,0,0,8,2,0,1000,104853,2,16373,4,0,15.943984945355842,1,1,1,0,887,-336
5,68508,2,4,9,0,1,2500,10487,0,11408,7,0,17.28140444604629,1,1,0,1,800,-581
4,54137,1,2,1,0,1,1500,5093,2,21135,3,3,19.691055152080505,2,2,2,1,769,-465
0,39474,0,5,2,2,1,2500,95509,0,22554,1,1,10.3479621392027,0,1,0,1,780,-467
3,32702,2,0,5,0,0,800,11906,2,13129,7,2,18.99834610391578,0,2,2,1,940,-309
0,39431,0,0,4,2,0,800,63805,0,15667,8,2,19.26678498634243,0,0,1,1,753,-31
2,70649,1,1,5,1,0,2500,104798,2,21550,5,1,15.973087397777809,0,0,0,0,1034,49
4,53125,2,4,5,0,1,2500,18804,1,17378,10,2,18.777691266167672,1,0,1,1,779,-498
0,60425,1,4,1,2,1,2500,22688,0,7511,9,1,13.740100961102222,2,1,2,1,925,-300
4,74358,0,1,6,2,1,1500,48555,2,25420,9,1,10.042255467344129,0,1,1,0,821,-100
2,54276,0,1,6,0,0,800,118914,0,18529,4,3,19.74281219295031,2,2,1,1,925,-327
3,38030,0,1,5,0,0,2000,134960,0,26223,5,1,13.73579511143421,0,2,0,1,859,53
2,37074,1,3,5,2,1,1500,37584,2,5199,5,1,16.57759365084879,1,0,0,0,717,-229
2,45963,0,1,3,2,1,1500,148422,1,15304,3,1,14.874334489750291,0,2,0,1,904,-584
4,48845,0,4,1,1,0,1000,20050,2,12066,6,1,11.21776286714259,1,0,1,1,880,-510
5,35590,1,4,3,0,1,1500,25535,1,8881,7,2,10.092328564825625,2,2,0,1,903,-116
1,70345,2,2,7,0,0,1500,24000,1,15858,3,1,11.21146050247145,2,1,0,1,953,-617
1,67609,1,4,1,0,0,800,66931,1,5671,8,0,15.687234911740918,1,0,1,1,791,4
5,47634,2,0,7,1,0,1500,119110,2,29958,9,1,13.756141023404966,1,0,2,1,1006,22
2,77470,1,4,3,1,0,2500,138182,2,20117,4,2,15.928179887193544,1,1,0,1,790,-172
0,77081,0,3,5,2,0,2500,140627,2,17686,5,0,13.213529461878387,1,2,1,1,897,-216
1,64356,1,3,8,1,0,2000,125512,0,13422,1,0,10.626989619698156,1,0,1,0,1013,-255
2,66545,0,3,9,1,0,800,75833,1,10486,5,3,19.895431507409217,2,0,2,1,974,-427
1,47248,1,5,9,2,1,1500,110709,1,26136,4,3,12.570487400020983,1,0,2,1,866,-168
0,61941,2,0,5,1,1,1500,103125,0,10919,9,2,10.976966830817515,1,0,0,1,1011,-333
5,49400,0,4,10,1,1,2000,61434,0,28617,1,3,15.4614474365374,0,1,1,1,1026,-120
2,41396,1,4,7,1,1,2000,72989,2,20919,3,2,13.080370643173328,2,2,0,1,903,-393
5,49248,0,2,10,0,0,2000,71636,2,18883,5,1,12.85299290881068,2,1,0,0,869,-40
1,60205,1,5,4,1,0,1500,136294,2,7547,6,0,16.27173007932977,2,2,0,1,708,-496
4,50433,0,0,8,2,1,800,6020,0,29369,3,2,19.10401106248369,1,1,2,1,967,-64
2,47366,0,2,6,1,0,1500,145256,1,23215,7,3,12.668628394493233,1,0,0,0,860,-242
4,68569,2,5,8,0,0,1500,90623,0,18859,9,2,10.110639368548362,2,2,1,1,852,-214
4,67965,0,1,3,0,1,1500,131079,0,23645,4,1,12.862584511192845,1,2,2,1,759,-180
4,54139,0,5,8,2,1,800,104959,2,8477,6,2,14.090844798840664,2,1,0,1,845,-145
0,70105,0,5,8,1,0,1500,11177,1,10034,5,0,19.220814820238044,2,2,1,1,974,-433
3,64377,0,1,3,2,0,2000,108729,0,11598,8,2,11.644034310810117,0,1,2,1,923,-315
0,72149,2,4,7,1,0,1500,37093,1,22435,9,0,14.9466043280396,2,0,2,1,848,-431
3,50502,0,1,1,2,1,1500,126421,0,26121,4,0,15.576481344318768,1,2,1,1,706,-583
1,68327,2,1,9,1,1,2000,127579,1,29815,8,1,12.320327346330645,1,0,2,1,713,-334
1,79472,2,4,2,1,1,800,146836,2,23563,2,3,11.215860629641504,0,1,1,1,882,-301
0,60743,2,4,8,0,0,2000,2042,2,22574,7,1,12.962510481356576,1,0,0,1,773,-331
3,76897,2,4,7,2,0,1000,56105,0,12057,1,3,15.29687383704302,0,1,0,1,843,9
1,70259,1,4,1,2,0,1500,58673,1,16680,9,0,19.27874042188211,2,2,1,1,953,55
3,44624,1,2,6,2,1,2500,11004,2,7234,2,2,10.329168130462518,1,2,2,1,778,-44
0,35973,2,5,2,2,0,2000,26711,2,22490,8,0,10.201702331036396,1,0,2,1,887,-270
3,67911,2,4,2,2,0,1500,46414,1,16158,9,3,13.225700896347607,0,2,2,1,940,-259
4,73886,2,0,7,2,1,2500,123540,1,21443,1,0,19.640252049205746,1,2,0,1,980,-523
5,34570,2,3,7,2,1,2500,7016,1,8173,4,1,13.48399135203399,2,1,2,1,730,-630
5,39206,2,4,3,1,0,1000,53548,1,12003,10,0,19.136270491666146,1,1,2,1,957,-526
1,40461,0,1,9,1,0,2000,51720,2,17787,6,2,17.665520301432306,1,1,2,1,725,-608
5,40759,2,0,7,1,1,1500,81461,0,14432,10,3,16.166361414034373,2,2,2,1,933,-452
3,48748,0,4,5,1,0,800,74721,1,18953,9,0,16.67158936857541,2,0,2,1,752,-367
1,40610,2,1,1,1,0,2500,105420,1,17071,10,0,17.610845980889657,1,0,2,1,868,-420
3,70637,0,1,4,1,0,2000,109524,0,10910,6,2,16.102909419152937,1,0,2,1,806,-198
3,42040,0,0,5,0,0,1500,124697,0,18389,3,1,10.013990919680884,0,2,2,1,995,8
2,41500,0,4,6,0,1,2000,5454,2,21478,7,0,16.911793509655595,2,2,1,1,827,-147
1,42142,2,5,5,0,0,800,15685,0,13026,10,3,14.537077422590194,2,0,2,1,865,-454
4,66328,0,4,9,1,0,1500,45816,1,11004,7,0,19.77014388563783,1,0,1,1,878,-167
2,61868,0,5,5,1,1,800,18543,1,5399,6,2,14.692408490275952,2,1,0,1,706,-128
2,63971,0,3,8,1,1,800,46052,1,25972,4,2,18.92415816218905,2,0,0,1,744,-149
5,49754,1,1,6,2,1,1500,65280,0,18364,6,2,14.494765956983407,2,1,1,0,1017,-367
1,32058,1,0,6,0,0,2000,25685,0,14155,10,2,17.16500093100949,0,2,1,1,791,-126
4,32668,0,3,4,1,1,1000,61746,1,21388,3,2,12.384462753148725,1,1,2,1,976,-417
5,71642,1,1,1,1,1,2000,61421,0,5176,8,3,16.69142171861181,0,2,2,1,1030,-364
0,75074,2,0,10,1,1,2000,101382,2,14123,6,0,13.86045602009135,0,2,1,1,960,-239
1,33484,0,1,7,1,0,2000,101302,1,26408,2,2,16.065611241709714,1,0,1,0,917,-155
5,39700,2,3,5,0,1,1500,49923,0,9024,1,1,11.288488013539157,0,0,0,1,795,-617
5,44539,2,1,10,2,0,800,65833,2,8392,1,2,16.073819838686347,2,2,0,1,998,-429
0,60320,1,4,9,1,0,800,128069,0,22729,2,0,19.23261367628325,2,0,1,1,996,-279
1,65861,2,4,8,0,0,1500,49438,0,16320,5,3,17.3587731348413,1,0,1,1,865,-244
2,56923,1,1,2,2,0,1000,118621,2,21852,3,0,12.918567355665775,1,0,1,0,881,-320
1,70201,2,3,6,2,1,1000,19676,1,9789,8,0,19.7548134497986,0,1,0,1,953,-234
2,61731,1,0,10,0,1,1500,133755,1,18136,1,0,18.74313849936605,2,2,1,1,852,-150
1,32982,0,0,6,2,0,1500,38964,1,23234,2,0,12.530418759875555,2,0,0,0,1022,-566
1,46536,0,4,6,0,1,2500,63768,2,17568,6,3,14.846570493196094,0,1,2,1,722,-194
2,72813,1,5,9,0,1,1000,144133,2,16580,6,2,14.915050829473357,1,1,2,1,715,-394
1,57628,2,4,4,2,0,1500,96810,2,6960,9,1,18.850525021994464,1,0,1,1,842,43
5,53425,0,1,5,1,1,1500,122705,0,12028,10,0,12.041447473278012,0,0,1,0,928,-314
1,30666,1,0,10,0,1,2500,58140,1,10292,10,2,14.057895118777534,1,1,1,1,875,-588
4,52124,1,1,1,2,1,2000,33348,0,15401,2,0,19.855635548067298,0,2,0,1,1022,-445
1,52061,0,0,2,0,0,2500,98467,1,13428,10,0,11.886603186974249,1,1,0,0,884,-197
4,68771,0,2,4,0,0,2500,136191,0,27358,2,3,11.067199075845911,2,1,2,1,715,-172
5,53664,2,5,8,2,1,1000,4949,0,25109,3,2,18.795926126788125,2,0,0,1,940,-558
5,42350,2,5,6,1,1,2500,20501,0,16991,3,2,12.547477708996029,2,0,0,1,930,-560
5,54624,1,1,4,0,1,800,60473,1,19827,5,1,11.924809919650215,2,0,1,0,769,-577
2,70515,1,2,1,0,1,800,141174,2,9953,3,3,10.00880565581769,2,1,2,1,865,-518
1,36817,1,4,3,2,1,800,7421,0,5311,4,1,10.829484572732843,1,2,1,1,983,-454
3,41080,2,3,3,0,1,1500,65124,1,8334,3,3,14.81073880394383,2,0,1,1,1003,-204
5,51908,1,0,2,0,1,2500,135975,2,7348,6,0,16.681444884946714,1,2,0,1,849,52
1,63226,2,4,2,2,1,2000,128782,0,5418,1,2,12.531695049039053,2,2,0,1,1012,38
5,49441,0,3,6,2,1,800,40152,1,21499,4,2,18.38569361092629,2,0,1,1,767,-535
1,55565,0,4,5,1,0,800,75399,1,21824,5,0,18.110468983756075,1,1,0,1,937,-151
4,54733,1,5,1,0,1,2500,128972,0,10097,9,0,10.066444391084993,2,1,2,1,704,-311
2,42809,0,1,9,2,1,800,111959,2,27406,5,0,12.13299846929806,1,2,0,1,928,-81
4,64522,0,2,10,1,1,800,93431,0,26271,6,2,11.73953295031337,0,1,0,0,851,-427
5,61637,0,5,3,2,1,1000,139453,1,12412,6,1,16.568314506564832,1,1,1,1,1019,-566
0,37015,2,2,2,1,0,2000,62507,1,15347,10,0,17.49893844681219,1,1,1,1,1018,-521
1,79295,0,0,3,0,0,1500,8430,2,25207,7,3,14.341284870101672,0,2,0,1,901,-574
4,35877,2,5,6,1,1,1000,25349,0,23750,10,3,10.858117962055807,1,1,2,1,805,-226
5,51709,2,3,6,2,1,800,5416,2,21843,9,0,11.00739028490756,1,1,1,1,1007,-254
0,67116,2,0,8,0,0,800,99059,0,16827,10,2,11.041407281664409,1,0,1,1,838,-421
0,46347,0,0,5,0,0,2000,127668,0,21879,5,2,15.458646040330455,2,1,0,0,952,-193
4,51466,2,3,2,2,1,2500,107857,1,12165,4,0,16.3813575387083,0,1,2,1,1024,-631
4,49690,1,0,1,1,1,800,47775,2,7435,5,2,10.74513104713907,2,0,1,0,901,-53
2,68123,2,1,9,1,1,1000,100278,1,7796,8,2,13.314051655070426,2,0,0,1,818,-127
2,45012,2,5,9,0,1,2000,34993,1,15689,2,0,18.553376135646623,2,2,1,1,935,-609
4,69412,2,1,1,1,1,800,22339,1,17729,8,0,15.344665470038596,1,0,1,0,877,-130
3,58701,1,1,9,1,1,1500,54315,1,10029,1,0,14.951312310720738,2,1,2,1,738,-71
5,67881,1,5,3,2,0,2000,78558,1,18374,5,0,18.450282119334368,0,1,0,1,977,-616
0,58157,1,3,4,1,1,2000,12156,1,15701,4,2,14.973413696070036,0,0,1,0,824,-277
0,45430,0,3,9,2,0,800,75566,2,28863,4,3,17.968427223249446,2,0,1,1,785,25
4,59297,0,5,6,1,0,1500,84784,2,27454,3,2,16.44366657698361,2,1,0,1,968,-542
2,38178,0,2,6,0,0,800,146954,0,13718,6,3,13.386419243480724,2,2,1,1,883,60
1,30006,1,1,7,2,0,1500,109733,1,12915,7,2,16.732160841687044,1,1,2,1,905,-209
2,46963,2,3,1,0,0,2000,81673,2,22802,7,0,16.4588112783562,1,0,2,1,951,-364
2,62292,2,1,1,2,1,800,37715,1,10957,2,1,17.466279118134306,0,0,2,1,1019,-287
5,60671,0,5,9,2,0,2000,30313,1,8391,4,3,17.844234218207294,2,2,0,1,900,-579
4,37547,0,1,3,1,0,1500,21038,1,27394,6,1,10.062395752783548,0,1,2,1,731,32
1,68061,2,5,6,2,0,800,90451,2,14470,2,0,12.789326342573672,0,1,2,1,1023,-568
3,74232,1,3,9,1,0,800,62525,0,25817,3,1,18.791716103829067,2,2,2,1,735,-38
1,46394,1,4,9,0,1,2500,6396,1,13875,1,2,12.297802250350207,1,2,0,1,727,16
0,37737,2,1,10,0,1,1000,77193,0,14137,8,2,13.008041009885154,1,1,1,1,752,-371
0,62039,0,4,8,2,0,2000,77612,1,24367,2,0,13.892043820714765,2,2,2,1,995,-537
1,61431,2,0,7,0,1,800,56169,2,9703,4,3,13.596652871422808,1,0,0,0,822,-433
4,57259,2,2,7,0,1,2500,99470,0,29130,10,3,13.442242924096355,2,1,0,1,920,-378
5,75520,2,2,1,1,1,1500,41992,1,20570,7,3,19.02257647497928,0,1,2,1,727,-180
3,43329,1,1,3,2,0,800,79326,0,9206,3,1,10.090840151372362,0,1,2,1,1025,-243
3,68825,1,2,9,2,0,800,17585,2,26640,6,3,17.57862750657491,2,2,0,1,978,-595
4,72007,1,0,2,1,1,1000,88517,2,29626,7,2,12.757172466915788,2,1,1,0,854,57
