Vehicle_Model,Mileage,Maintenance_History,Reported_Issues,Vehicle_Age,Fuel_Type,Transmission_Type,Engine_Size,Odometer_Reading,Owner_Type,Insurance_Premium,Service_History,Accident_History,Fuel_Efficiency,Tire_Condition,Brake_Condition,Battery_Status,Need_Maintenance,Last_Service_Days,Warranty_Days_Left
Van,70162,Average,4,8,Electric,Automatic,800,136036,Second,6326,9,2,14.585486319847108,Good,New,Weak,1,816,-25
Van,63526,Average,2,1,Petrol,Automatic,1000,76060,Second,23949,5,0,13.426618685500584,New,Good,Good,0,853,-546
Bus,50644,Poor,1,9,Electric,Manual,1000,102966,Third,17250,4,3,15.398677053059703,Good,Good,New,0,803,-93
Van,36431,Poor,5,9,Diesel,Automatic,800,100941,Second,11015,2,0,14.321485559878456,New,Good,New,1,973,-390
Bus,47694,Good,4,5,Diesel,Automatic,1000,18058,First,7305,1,1,17.66252199364694,Good,Good,Weak,1,968,-116
Motorcycle,76905,Average,0,3,Petrol,Automatic,1500,24122,Third,23201,8,3,18.99180721879936,New,Worn Out,Good,1,905,-568
Car,41170,Poor,2,3,Petrol,Manual,2000,66838,Third,25819,4,0,17.088201681440285,New,Good,Weak,1,795,-235
Car,67786,Good,2,7,Diesel,Manual,2500,4893,First,27983,9,3,14.141244309591102,Good,Good,Weak,1,710,-298
Truck,69325,Poor,2,10,Petrol,Automatic,800,105321,First,26325,6,0,16.663956577044047,Good,Good,Weak,1,898,19
Truck,69037,Average,4,10,Petrol,Manual,1000,55719,Third,26167,6,2,13.933908500034232,Good,New,Weak,1,916,36
SUV,78121,Good,5,8,Petrol,Manual,1000,83227,First,6872,6,2,15.844755069891823,Worn Out,New,New,1,1028,-187
SUV,59665,Average,1,5,Electric,Manual,1500,2749,Third,20885,6,0,13.116131725792602,New,Worn Out,Good,1,953,-86
Truck,61608,Average,3,4,Diesel,Automatic,2500,80598,Second,13013,9,2,15.755364821415172,Worn Out,Worn Out,Weak,1,851,-520
Van,70589,Poor,2,5,Electric,Automatic,1000,112921,First,5570,6,2,15.55817279305349,Good,Good,Good,1,731,16
Car,61586,Good,1,5,Petrol,Manual,2500,141711,Third,9797,2,0,18.9318322164638,New,Worn Out,Good,1,995,-102
Car,74258,Poor,3,10,Diesel,Automatic,2500,30609,First,28131,6,0,16.19019538434423,Good,Good,Good,1,885,-543
Car,60278,Good,0,2,Petrol,Automatic,2500,24135,First,15896,2,1,19.65359281514652,New,Good,Weak,1,757,-227
Bus,46635,Good,2,2,Petrol,Automatic,2000,45569,Second,23104,1,3,12.531887405817995,Worn Out,Worn Out,Weak,1,1024,-134
Bus,69970,Poor,1,5,Diesel,Automatic,800,38555,Second,20946,9,2,10.83682332531861,Good,Good,Weak,1,837,-143
Van,37313,Poor,1,5,Diesel,Automatic,1000,118250,Third,29934,10,0,12.603497346180577,New,Worn Out,New,1,967,-625
Bus,60643,Poor,0,6,Petrol,Automatic,1500,101877,Third,6292,9,0,11.197807688605444,Worn Out,Good,New,0,1005,-350
Van,66881,Poor,2,8,Diesel,Manual,1000,102976,First,20947,8,1,18.555558989682183,Good,Worn Out,New,1,891,-6
Motorcycle,54889,Good,2,5,Diesel,Automatic,2000,59736,First,18201,1,1,13.207682087507198,Good,Good,Weak,1,834,-112
Bus,34883,Average,4,2,Petrol,Automatic,1500,118523,Second,19963,7,2,13.26938939439627,Worn Out,New,Good,1,867,-199
Truck,52647,Average,3,4,Electric,Manual,1000,64771,Second,5630,10,2,14.854542843272078,New,Worn Out,Weak,1,725,-539
Van,35266,Average,0,4,Diesel,Manual,2000,144444,Third,14024,10,0,12.545559441992737,New,New,New,0,1003,-52
Motorcycle,73091,Poor,4,3,Electric,Manual,1000,19785,Third,19776,10,0,13.322504174987683,New,New,New,1,831,46
Van,57861,Good,0,4,Petrol,Automatic,2500,29529,Second,9475,9,1,12.294748152690708,Worn Out,Good,Weak,1,723,-2
Car,67861,Average,4,7,Electric,Manual,2500,146244,Third,21028,10,1,13.578353702276694,Good,Worn Out,Good,1,724,-107
Van,36989,Good,4,4,Petrol,Manual,800,54904,Second,29019,9,2,14.258608714987307,Worn Out,Good,New,1,941,28
Bus,73425,Good,2,9,Diesel,Automatic,2000,114359,Second,8540,9,2,15.61369948229207,New,Worn Out,Weak,1,1015,-152
SUV,41524,Poor,4,9,Electric,Automatic,2000,134800,Second,14803,10,3,16.56478370025811,Worn Out,Good,Good,1,1023,-184
Bus,40234,Poor,4,2,Diesel,Automatic,800,71892,Second,14805,4,0,12.794573848724244,New,Worn Out,Weak,1,849,-214
Motorcycle,30260,Good,4,7,Petrol,Manual,1500,74260,Second,19706,8,2,19.81951039501961,New,New,New,1,953,-138
Car,55530,Good,3,4,Petrol,Automatic,2500,9793,Second,9529,6,0,17.918875479649778,Good,New,Good,0,753,33
Truck,31639,Good,4,2,Diesel,Manual,1000,123751,Third,21237,9,2,15.79579827219771,Worn Out,New,New,1,934,-479
Motorcycle,51892,Poor,3,10,Diesel,Manual,1000,114914,Third,16222,4,1,16.57510908333693,New,Worn Out,Weak,1,755,-183
Bus,55101,Average,4,1,Petrol,Manual,2500,108618,Third,7006,9,0,12.369498634338338,New,Good,Good,1,889,-573
Van,56262,Average,5,9,Diesel,Manual,1000,11083,Third,6269,10,0,13.562049566247284,Worn Out,Good,Good,1,1003,52
Bus,57879,Poor,3,3,Petrol,Manual,1000,89963,First,11705,5,1,16.443079000903936,Good,Worn Out,Weak,1,953,-481
Car,33545,Average,4,7,Diesel,Manual,1500,143343,Third,5436,10,1,12.647614881030988,Good,Good,Weak,1,999,-572
Car,73382,Average,2,7,Petrol,Manual,2000,56725,First,14669,8,1,11.194055299121445,Worn Out,Worn Out,New,1,929,-581
Truck,67602,Average,3,6,Diesel,Manual,800,123935,Second,8513,7,0,18.447778336660377,New,Worn Out,New,1,1035,-417
Car,44294,Good,1,3,Diesel,Manual,1500,42789,Third,28732,2,3,18.38933446027032,Good,Worn Out,New,1,937,-121
SUV,77031,Good,3,4,Petrol,Manual,2500,113691,Second,20687,6,3,19.004897179162512,Good,Good,Good,0,723,-88
SUV,30671,Good,0,1,Petrol,Automatic,1000,7089,Third,24299,6,0,17.040060411598663,New,Good,Weak,1,781,-145
Truck,78536,Average,3,3,Petrol,Manual,1500,82763,Second,18643,5,1,10.846860033175345,New,Good,Weak,1,992,-594
Bus,40787,Good,3,7,Electric,Manual,2500,24253,Third,21698,9,1,19.17582804110956,New,Good,New,0,976,-240
Truck,59634,Good,4,6,Petrol,Automatic,1000,95721,Third,25156,1,1,11.684851994181408,Good,New,Good,1,936,-624
Car,68912,Good,4,6,Electric,Manual,1000,93296,First,15821,7,0,17.223866077729554,Good,New,New,1,1030,-356
Motorcycle,54955,Average,0,8,Diesel,Automatic,2000,35517,Third,11447,2,2,14.763092247864796,New,New,Weak,1,1002,-330
SUV,64145,Good,1,8,Petrol,Automatic,2000,17424,Second,27964,7,1,16.42444001671294,Good,New,New,0,787,-596
SUV,45777,Average,5,2,Petrol,Automatic,800,67550,Third,18751,6,0,14.716272734662702,New,Worn Out,Good,1,1027,-334
Car,58945,Poor,0,9,Electric,Manual,2000,136502,Second,12483,8,0,11.935481725924037,Good,Good,Good,0,977,-167
Truck,55685,Good,4,10,Diesel,Automatic,1500,73799,Second,8983,9,3,12.399628004422208,Good,Good,Good,1,721,-606
Car,51210,Average,4,9,Electric,Manual,1500,25498,First,13664,1,2,13.974869539958062,New,Good,Good,1,734,-350
Car,72648,Average,0,7,Electric,Automatic,1500,115293,First,10598,9,3,10.69215370280373,Good,Good,Weak,1,748,-41
Van,58538,Poor,4,7,Petrol,Automatic,1500,57473,First,23193,1,1,13.46571068628909,Good,New,New,1,782,-68
Bus,51086,Average,4,8,Electric,Manual,1500,42289,Second,6028,1,2,11.178846178350897,Worn Out,Worn Out,Weak,1,726,-566
Truck,66774,Poor,2,10,Petrol,Automatic,800,54866,First,29266,6,2,18.505220145209883,New,Worn Out,Good,1,891,-338
SUV,73964,Poor,1,9,Electric,Automatic,1000,56892,Third,22014,4,3,11.473888237110373,Worn Out,New,Good,0,848,-2
Motorcycle,78008,Poor,3,6,Electric,Manual,2500,76458,Third,28321,5,1,19.35903506621344,Worn Out,New,Good,1,747,-506
Truck,31391,Good,2,10,Diesel,Manual,1000,50187,Third,22775,9,0,10.345521262603311,Worn Out,Worn Out,Weak,1,855,-85
Bus,36490,Good,0,5,Petrol,Automatic,1000,76625,Third,19349,2,1,16.2628414881664,Worn Out,Good,Good,0,1015,-327
Motorcycle,60281,Good,4,4,Electric,Manual,800,103610,Second,14025,6,1,15.96079529598295,Good,Good,Weak,1,873,-45
Motorcycle,49579,Good,1,2,Diesel,Automatic,2500,139799,Third,14281,7,2,16.50486197210705,Good,Good,Good,0,704,-27
Truck,72789,Good,4,7,Electric,Manual,800,72265,First,9045,3,1,11.93491253436111,Worn Out,Worn Out,Weak,1,803,-110
Car,78528,Good,2,4,Electric,Automatic,800,38208,Second,20436,5,0,11.901986427843047,Good,New,Good,0,962,-377
Car,64037,Average,3,6,Diesel,Manual,2500,140770,Third,25781,5,3,17.781697183669,New,Worn Out,Good,1,711,-81
SUV,66809,Good,1,1,Electric,Manual,1500,53261,First,12022,3,2,16.38892100243843,Good,Good,Good,0,768,-47
SUV,52240,Good,4,10,Diesel,Automatic,1000,8293,First,21388,6,2,14.76718547168611,Worn Out,Worn Out,New,1,754,32
Truck,63651,Average,5,7,Petrol,Automatic,2000,13999,Third,15976,10,3,19.379173967451,Good,New,New,1,999,-20
Bus,48765,Good,5,10,Petrol,Automatic,1000,28061,Second,17011,4,2,13.990647092692072,Good,New,Good,1,835,-333
Van,70486,Average,2,9,Petrol,Manual,2500,148856,Second,11001,2,2,11.482174436651826,New,Worn Out,Good,1,932,-256
Motorcycle,60997,Average,1,2,Electric,Manual,2000,82732,First,26394,9,2,11.22211706812845,Worn Out,New,Weak,1,878,-546
Truck,36762,Poor,3,1,Diesel,Automatic,800,80044,First,28306,9,3,12.817368891167082,Good,Worn Out,Good,1,941,-350
SUV,47205,Good,0,8,Electric,Manual,800,117693,First,9581,4,1,16.636180817190862,New,New,Weak,1,928,-469
Motorcycle,50206,Poor,2,3,Electric,Manual,800,109532,First,19023,6,3,15.601603481499817,Worn Out,New,Weak,1,1001,-407
Motorcycle,46892,Average,5,4,Diesel,Manual,1500,82561,Third,18026,10,2,10.275515294037286,Good,Worn Out,Good,1,951,-180
Car,57367,Good,2,4,Diesel,Automatic,800,56047,First,28532,7,1,10.483959570465624,Good,Worn Out,Good,1,878,-569
SUV,48665,Average,4,8,Petrol,Automatic,1500,79940,First,28659,5,0,19.85416677518468,New,Worn Out,Weak,1,744,-4
Car,52326,Average,4,7,Diesel,Manual,1000,93767,Third,21190,4,2,17.340180772182087,New,Worn Out,Weak,1,930,-83
Truck,62342,Poor,1,1,Diesel,Manual,1000,96414,Second,7628,6,3,15.265385167037008,Good,New,Good,0,883,-186
Bus,76283,Good,5,10,Petrol,Automatic,1000,20859,Third,15495,10,3,14.142221357164315,New,Good,New,1,909,-568
Bus,36721,Average,3,9,Diesel,Manual,1500,144730,Second,20851,9,0,12.60944599778056,Good,Good,Good,1,799,26
Van,37293,Average,1,3,Electric,Manual,1500,93298,First,9692,4,0,18.79667271599277,New,New,Weak,1,800,-196
SUV,78073,Average,0,3,Diesel,Automatic,2000,142970,Second,6468,1,2,18.878535284550672,Worn Out,Worn Out,Good,1,996,-26
Motorcycle,65249,Average,0,9,Petrol,Automatic,2500,135441,First,23501,1,2,13.256498656735598,New,Good,New,0,710,-471
Van,62720,Average,4,7,Petrol,Manual,1000,134945,First,8771,9,3,17.92201400836744,Worn Out,Good,Weak,1,746,-251
Car,57073,Poor,4,1,Diesel,Manual,1000,38657,Second,15050,7,0,10.7823803323714,New,Good,Good,1,761,-154
SUV,67047,Poor,3,3,Electric,Manual,2500,64844,Second,6996,5,3,13.663819352181086,Worn Out,Worn Out,Weak,1,784,-633
Truck,45251,Poor,2,3,Petrol,Manual,1000,140586,Second,11215,2,2,11.452996406620002,Worn Out,New,Good,1,909,56
Bus,66642,Poor,4,4,Diesel,Automatic,1000,145522,Second,9296,9,3,16.971227749739217,Worn Out,New,Weak,1,873,-377
Bus,44740,Poor,5,2,Petrol,Automatic,1000,110422,First,6418,4,2,10.299343570792768,Good,Worn Out,Good,1,721,-473
Van,35184,Average,4,2,Electric,Automatic,2000,107828,Second,13642,4,0,12.950144872220417,Good,New,Weak,1,709,-127
Bus,33263,Poor,0,4,Electric,Automatic,1500,65985,Second,12384,8,1,16.676481926087025,Good,New,Good,0,793,-624
Car,64118,Average,1,9,Electric,Manual,2500,34665,First,6267,7,1,12.88498676470099,Worn Out,New,Good,0,1034,-330
Bus,45195,Poor,2,1,Diesel,Manual,800,66321,Second,21223,8,3,15.91374219276044,Good,Worn Out,Good,1,756,-257
SUV,70412,Good,0,8,Electric,Manual,1500,50777,Third,28125,10,3,16.731163187009006,New,Worn Out,Good,1,804,-114
Motorcycle,68722,Average,4,4,Petrol,Manual,800,144084,First,11046,9,2,19.70843391268304,New,Good,Good,1,736,-311
Bus,74779,Poor,0,10,Diesel,Automatic,2000,111557,First,16676,7,2,14.594255331852889,New,Worn Out,New,1,824,-204
Car,72356,Poor,3,4,Diesel,Automatic,2500,102345,First,15201,1,3,11.763685368729895,New,New,New,1,789,-430
SUV,55096,Good,5,5,Petrol,Manual,1000,83093,First,16480,8,2,12.735671708031656,Worn Out,Good,Good,1,721,-233
Truck,47135,Good,1,10,Diesel,Manual,2000,18766,First,7536,3,1,13.476059077775652,Worn Out,Good,New,0,985,-58
Car,55537,Average,0,10,Petrol,Automatic,800,102031,Second,12711,5,0,11.196254143634462,New,New,New,0,887,-287
Van,50188,Good,4,4,Diesel,Manual,2500,83420,First,12523,3,1,13.40341171062932,Good,Good,Weak,1,926,-308
Van,53052,Good,4,4,Diesel,Manual,800,97110,Second,15387,2,2,12.512005894299158,Good,Worn Out,Good,1,709,-27
Motorcycle,77424,Poor,1,5,Diesel,Automatic,800,125662,Third,24463,9,0,11.71510270912438,New,New,Good,0,800,-317
Car,75841,Good,4,7,Diesel,Manual,1000,55699,First,14786,6,0,15.725545569181,Worn Out,Worn Out,Good,1,1031,-76
Bus,30347,Good,2,6,Electric,Manual,2500,147547,Third,5717,8,0,14.453347426453956,Good,New,Weak,1,797,-246
Motorcycle,51311,Good,0,6,Petrol,Automatic,1500,19223,First,17334,2,3,16.610462882715638,New,Good,Weak,1,809,-431
Motorcycle,68263,Average,5,8,Diesel,Manual,2000,89990,First,22959,1,1,13.147104986041718,Worn Out,New,Good,1,724,-402
Van,37105,Average,2,3,Diesel,Automatic,1000,26438,Third,20769,9,0,10.028910249146298,Good,New,Good,0,739,-8
Motorcycle,39016,Average,1,6,Electric,Manual,1000,5270,First,9537,8,0,11.467714289479646,New,New,Good,0,724,-581
Motorcycle,54682,Average,5,8,Electric,Manual,2000,31398,First,13759,7,0,18.317098626888352,Good,New,Good,1,762,-435
Truck,51992,Poor,5,1,Electric,Automatic,2000,55002,Second,23401,8,2,15.829836916623364,Good,Good,New,1,896,-91
Bus,76687,Poor,5,5,Petrol,Automatic,800,63503,Third,9648,3,0,13.557656408537229,New,New,Good,1,982,-224
Van,77072,Average,1,9,Diesel,Manual,1000,14479,First,29609,8,2,10.173633599939732,Good,New,New,1,881,21
Car,65211,Average,0,1,Petrol,Automatic,800,115563,Third,26978,3,3,17.68528296393728,Good,Worn Out,Weak,1,1033,-489
Bus,64960,Good,2,5,Petrol,Automatic,1000,108003,Third,24457,4,0,10.115093582497307,Worn Out,Good,Good,0,854,28
Car,54604,Good,0,2,Petrol,Manual,1500,145276,Second,28418,2,0,19.37195524286992,Worn Out,Worn Out,Weak,1,847,37
Truck,64131,Good,1,1,Petrol,Automatic,2500,69639,First,12610,2,2,18.50055193991041,Worn Out,Worn Out,Good,1,818,49
Van,42205,Good,4,10,Electric,Manual,800,72356,Second,8732,9,1,11.299083867756956,New,New,Weak,1,701,-35
Car,37237,Average,1,7,Petrol,Manual,1000,88059,Second,8175,1,0,12.122237461878202,Good,Worn Out,New,1,786,57
Motorcycle,72821,Poor,1,10,Electric,Manual,1000,28802,Third,18255,1,3,16.48889773891761,Good,Worn Out,New,1,750,-460
Car,49089,Poor,5,9,Electric,Manual,2500,47543,Third,20383,7,3,15.53444999386609,Good,Good,New,1,964,-230
SUV,68824,Average,0,3,Electric,Automatic,2500,100768,Second,18660,4,2,12.445119865273218,New,New,Weak,1,882,-143
SUV,64245,Poor,3,5,Petrol,Automatic,800,119800,First,8945,10,2,15.13255979341316,New,Good,New,1,911,-511
SUV,71221,Poor,4,2,Diesel,Automatic,2000,148078,Third,27317,2,1,11.798873880807776,Worn Out,New,Weak,1,977,-550
Car,49526,Average,3,10,Petrol,Manual,1500,51445,Second,9609,6,2,17.471317210902228,Worn Out,Good,New,1,856,-558
SUV,71239,Good,1,9,Petrol,Automatic,2500,136101,Second,27144,3,3,11.845036807741844,New,Good,Weak,1,1017,-209
Car,37139,Poor,4,4,Diesel,Manual,1500,136832,Third,23530,2,0,15.64478328708466,New,Good,Good,1,766,44
SUV,50515,Average,4,10,Diesel,Manual,2000,29320,First,26788,8,0,18.60448606447953,New,New,New,1,767,-385
SUV,64603,Poor,3,9,Diesel,Automatic,1500,65194,Third,5423,3,2,14.322417669487807,Worn Out,Good,Good,1,750,-48
Car,77043,Poor,1,3,Petrol,Manual,1500,21456,First,24227,1,3,11.443177435526437,Good,Worn Out,Weak,1,955,-332
Car,37195,Poor,4,8,Petrol,Manual,1000,37214,Third,10937,2,1,13.356074684219983,Good,New,Weak,1,898,-555
Bus,77412,Good,5,8,Diesel,Automatic,800,118962,Third,19746,8,0,18.54017386344137,Good,Good,Good,1,836,39
Truck,62904,Poor,2,5,Electric,Automatic,2000,98240,Third,15628,9,2,10.98339038180978,New,Worn Out,Good,1,878,-86
Van,61832,Poor,3,2,Electric,Automatic,1000,139377,Second,18097,4,1,19.39460169316049,Good,Good,Good,1,935,-587
SUV,56655,Good,5,5,Electric,Manual,2500,98927,First,28926,1,3,16.47917867957219,Good,New,New,1,740,-509
Motorcycle,64124,Average,2,6,Electric,Automatic,2500,43701,First,12459,4,2,10.419688132378166,Worn Out,Good,Good,0,748,-193
Car,40070,Average,1,6,Diesel,Automatic,800,68102,First,22855,8,2,12.68044335870309,New,Good,Good,1,979,17
Truck,55625,Average,4,1,Diesel,Automatic,1000,129994,Second,17911,5,3,15.415397949524705,New,Good,New,1,1009,-53
Truck,73670,Good,2,10,Electric,Automatic,1500,83176,First,15881,5,3,13.115265855561091,Worn Out,Worn Out,Weak,1,757,-250
Car,50826,Average,1,2,Petrol,Automatic,2000,30236,Second,22805,1,2,18.88259514427161,New,New,Weak,1,717,-242
Car,41535,Average,4,6,Diesel,Automatic,1500,19053,Third,24312,10,3,12.868463057034372,Worn Out,Good,Good,1,722,-423
Bus,79294,Average,0,4,Electric,Manual,1500,4153,First,11054,2,1,13.221000759466625,Worn Out,Worn Out,Good,1,705,-130
Van,72151,Average,4,2,Petrol,Automatic,1000,140348,First,13097,5,0,12.63706076362539,Good,New,Good,1,747,-142
SUV,71437,Good,1,4,Petrol,Manual,2500,19714,First,28578,2,3,19.38143103592317,Worn Out,Good,Weak,1,808,-158
Car,42491,Good,3,10,Electric,Automatic,1500,139002,First,18686,2,1,14.53412487548398,New,New,Good,0,1022,-226
Motorcycle,51754,Poor,3,8,Electric,Manual,2000,120139,Third,16551,4,2,15.314732783831245,Worn Out,Good,Good,1,949,-585
Motorcycle,33926,Average,1,6,Electric,Automatic,2500,96214,Third,20699,8,1,18.49776305703377,Good,Good,Good,0,957,-427
Truck,36606,Poor,2,6,Electric,Automatic,2000,137658,First,6132,9,2,13.712476978415978,Worn Out,Good,Good,1,744,-341
Car,49357,Poor,0,4,Diesel,Manual,1500,43026,Second,6967,9,1,10.546540415838486,Good,Worn Out,Good,1,827,-160
SUV,71432,Poor,2,10,Petrol,Manual,2000,58090,Third,5976,10,3,18.276180427795698,Worn Out,Good,Good,1,710,-622
Car,43101,Good,1,4,Petrol,Manual,800,63179,First,10005,1,0,13.898524865090174,Worn Out,Worn Out,New,1,904,-394
Bus,79476,Good,2,3,Diesel,Automatic,2000,14525,First,17266,2,2,11.491534496970615,New,New,New,0,765,-553
SUV,60912,Average,3,2,Electric,Automatic,2500,87217,First,22743,3,3,15.460184197448935,New,New,New,1,710,-359
Motorcycle,63398,Good,5,1,Petrol,Manual,2500,52100,First,12485,6,1,15.574516094435488,Good,New,New,1,770,-230
SUV,65973,Average,1,1,Electric,Automatic,2500,134977,Second,15021,6,0,19.562959261820016,Good,Good,New,0,864,-234
Motorcycle,47261,Poor,0,6,Petrol,Manual,1000,11422,Second,26507,2,2,16.763616147537295,New,New,Good,0,974,-621
Car,45765,Poor,4,4,Diesel,Manual,2500,99666,Second,9451,4,0,19.212287615743808,New,Worn Out,Good,1,930,1
Motorcycle,75507,Average,1,10,Diesel,Manual,800,104971,First,24768,3,1,18.081048037852696,Worn Out,New,Good,0,916,-413
SUV,46010,Average,0,6,Diesel,Manual,1500,48996,First,29781,9,0,18.040329450299023,Good,Worn Out,Good,1,925,-128
Bus,76057,Poor,5,6,Petrol,Automatic,2500,117978,First,27716,9,2,10.465180737430591,Good,New,Weak,1,729,-150
Motorcycle,54476,Good,4,1,Electric,Manual,1500,35487,First,14530,9,1,14.522518202750712,Good,New,New,1,930,-99
Car,70060,Average,0,9,Petrol,Automatic,2500,40378,Third,7286,2,1,13.548912340994692,Good,Good,Weak,1,872,-565
Bus,64344,Average,0,10,Petrol,Automatic,1000,78870,First,7498,9,0,19.29098178654005,Worn Out,Worn Out,Good,1,898,56
Van,41637,Average,5,9,Petrol,Automatic,2500,74471,Third,6987,1,2,18.39432239080687,Good,New,Weak,1,1033,-236
Car,45030,Average,1,5,Petrol,Manual,1000,15910,Second,8123,5,3,17.9638785725652,Good,New,Good,0,859,41
Bus,39788,Good,3,9,Electric,Automatic,2500,137580,Second,16977,6,3,10.8707684289263,New,New,Good,0,974,-116
Truck,78250,Average,3,7,Electric,Manual,2000,33783,Third,20631,2,0,10.867389829385385,New,Worn Out,Good,1,755,-532
Motorcycle,61580,Poor,3,7,Electric,Manual,1000,11100,Third,24052,6,2,10.675767021781676,Good,Worn Out,Good,1,948,-152
SUV,79300,Average,2,3,Diesel,Manual,2000,131136,First,5035,2,3,15.92853920029874,Good,Worn Out,Good,1,773,-168
SUV,51108,Average,2,5,Petrol,Manual,2500,23348,First,16549,6,3,19.914183851954267,New,Good,New,0,750,-550
Bus,59753,Good,2,8,Electric,Automatic,1500,92242,Third,14853,4,0,12.399702688027164,Good,Good,New,0,700,-233
Bus,51555,Poor,0,10,Electric,Manual,2000,68794,Third,22494,9,0,14.815212805582458,Worn Out,Good,New,0,772,-181
Truck,47624,Poor,1,7,Electric,Manual,2000,133564,Second,23505,8,3,17.861473801747657,Worn Out,Worn Out,Weak,1,735,-391
Bus,50032,Average,1,9,Diesel,Manual,800,21244,First,18805,9,0,12.79598567399228,Worn Out,Worn Out,Good,1,1014,-47
Bus,35972,Good,4,5,Petrol,Manual,1500,98614,Second,13560,3,1,12.08793709565938,Worn Out,Good,Good,1,747,-32
Truck,71964,Poor,5,9,Petrol,Automatic,1500,3104,First,29356,5,3,14.91664506530022,Good,Good,Weak,1,845,-137
Car,65542,Average,2,7,Petrol,Manual,800,33101,Third,24272,9,3,10.625200044674289,New,New,Good,1,735,1
Motorcycle,53184,Poor,0,4,Petrol,Automatic,2500,40898,First,13999,9,3,15.58536078671387,Worn Out,Good,Good,1,771,-469
Van,74847,Average,2,2,Diesel,Automatic,1000,27117,First,11207,3,0,17.838201351250955,Worn Out,New,Good,0,919,-80
Truck,49362,Average,5,6,Electric,Manual,800,22523,First,7876,9,0,15.414332017150445,Good,Good,Weak,1,946,-60
Motorcycle,41969,Good,4,4,Electric,Manual,1500,42401,First,13006,1,1,14.982875399965687,Good,Good,Weak,1,768,-275
Van,49575,Poor,1,2,Electric,Manual,800,47531,First,19519,2,1,19.82516396725743,Good,Good,Good,0,850,-243
Bus,33003,Poor,4,3,Diesel,Manual,1000,9055,Third,23538,6,3,10.172776575849229,Good,Good,New,1,1016,-499
